Desempenho,Acuracia,Acuracia,Similaridade,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y,Desempenho_ponderado,Complexidade,Complexidade,grupo
0.481423990928532,0.625,0.63718820861678,0.8192719727855963,0.8086147299751129,0.0,0.9826923076923076,0.7555129434324065,0.4184068545246955,6,CF_MÃ©dio,CF
0.822996737099337,0.6875,0.63718820861678,0.781490211298011,0.8086147299751129,1.0,0.8423076923076923,0.7698945349952061,0.6634185863072845,6,CF_MÃ©dio,CF
0.5096844996894229,0.625,0.63718820861678,0.9040534990682684,0.8086147299751129,0.0,0.8634615384615385,0.7305848513902206,0.4062303683466622,8,CF_DifÃ­cil,CF
0.6955330815351868,0.8125,0.63718820861678,0.7740992446055606,0.8086147299751129,0.5,0.903846153846154,0.7497603068072867,0.5750689986123906,8,CF_DifÃ­cil,CF
0.404325464389932,0.4375,0.63718820861678,0.7754763931697962,0.8086147299751129,0.0,0.9423076923076924,0.7593480345158198,0.3440113709898519,8,CF_DifÃ­cil,CF
0.6653993493184877,0.75,0.7163888888888889,0.8461980479554632,0.8144412967425742,0.4,0.7769230769230769,0.9357622243528284,0.5698098425281627,4,CF_FÃ¡cil,CF
0.736197249936716,0.76,0.7163888888888889,0.7610917498101478,0.8144412967425742,0.6875,0.8403846153846154,0.8370086289549377,0.6174461467726023,4,CF_FÃ¡cil,CF
0.6089947022696526,0.75,0.7163888888888889,0.8769841068089578,0.8144412967425742,0.1999999999999999,0.9346153846153846,0.922339405560882,0.5654378147858004,4,CF_FÃ¡cil,CF
0.4790789102516173,0.625,0.7163888888888889,0.8122367307548523,0.8144412967425742,0.0,0.9057692307692308,0.9376797698945348,0.4415787691712149,6,CF_MÃ©dio,CF
0.4563182191888928,0.625,0.7163888888888889,0.7439546575666784,0.8144412967425742,0.0,0.9153846153846154,0.965484180249281,0.4291373496758086,6,CF_MÃ©dio,CF
0.8128438052134682,0.75,0.7163888888888889,0.7885314156404046,0.8144412967425742,0.9,0.9961538461538462,0.87248322147651,0.7594550323077978,6,CF_MÃ©dio,CF
0.4703851430507793,0.5,0.7163888888888889,0.911155429152338,0.8144412967425742,0.0,0.9519230769230768,0.8034515819750719,0.4128510800167593,8,CF_DifÃ­cil,CF
0.5314858431944031,0.75,0.7163888888888889,0.8444575295832093,0.8144412967425742,0.0,1.0057692307692307,0.7833173537871524,0.475437095970372,8,CF_DifÃ­cil,CF
0.894287334470372,0.9375,0.7163888888888889,0.7453620034111159,0.8144412967425742,1.0,0.9346153846153846,0.8887823585810163,0.8153207537212006,8,CF_DifÃ­cil,CF
0.6278724462171376,0.6875,0.6736111111111112,0.7961173386514129,0.8038831120585127,0.4,0.8807692307692307,0.9386385426653884,0.5711780046864349,4,CF_FÃ¡cil,CF
0.3757930938958776,0.4375,0.6736111111111112,0.6898792816876329,0.8038831120585127,0.0,0.8596153846153847,0.8024928092042186,0.3123043902725789,4,CF_FÃ¡cil,CF
0.4899122638333068,0.625,0.6736111111111112,0.8447367914999205,0.8038831120585127,0.0,0.9903846153846154,0.9050814956855224,0.4643060467468427,4,CF_FÃ¡cil,CF
0.5056281779181734,0.75,0.6736111111111112,0.7668845337545204,0.8038831120585127,0.0,0.9307692307692308,0.9022051773729626,0.4634017550797897,6,CF_MÃ©dio,CF
0.4835230008582039,0.6875,0.6736111111111112,0.7630690025746119,0.8038831120585127,0.0,0.925,0.8830297219558965,0.4371119784004695,6,CF_MÃ©dio,CF
0.822996737099337,0.6875,0.6736111111111112,0.781490211298011,0.8038831120585127,1.0,0.9865384615384616,0.8849472674976031,0.7701133242623276,6,CF_MÃ©dio,CF
0.4703851430507793,0.5,0.6736111111111112,0.911155429152338,0.8038831120585127,0.0,0.9692307692307692,0.8149568552253116,0.4196276754796018,8,CF_DifÃ­cil,CF
0.5314858431944031,0.75,0.6736111111111112,0.8444575295832093,0.8038831120585127,0.0,0.9884615384615384,0.8197507190795782,0.4805196081868477,8,CF_DifÃ­cil,CF
0.9248859634416524,0.9375,0.6736111111111112,0.8371578903249574,0.8038831120585127,1.0,0.9634615384615384,0.8897411313518696,0.8570005683615082,8,CF_DifÃ­cil,CF
0.6206988897471611,0.6875,0.6875,0.7745966692414834,0.8157159270633023,0.4,0.8865384615384615,0.906040268456376,0.5563258137460858,4,CF_FÃ¡cil,CF
0.3995246176427351,0.4375,0.6875,0.7610738529282056,0.8157159270633023,0.0,0.9980769230769232,0.9319271332694152,0.3855420663303493,4,CF_FÃ¡cil,CF
0.4916666666666667,0.625,0.6875,0.85,0.8157159270633023,0.0,0.946153846153846,0.825503355704698,0.4355323954568921,4,CF_FÃ¡cil,CF
0.4995509363515786,0.625,0.6875,0.8736528090547359,0.8157159270633023,0.0,0.921153846153846,0.8082454458293384,0.4319615178179785,6,CF_MÃ©dio,CF
0.526898012166812,0.8125,0.6875,0.7681940365004358,0.8157159270633023,0.0,0.9384615384615383,0.950143815915628,0.4975512034944632,6,CF_MÃ©dio,CF
0.8128438052134682,0.75,0.6875,0.7885314156404046,0.8157159270633023,0.9,0.9865384615384616,0.9079578139980824,0.7699647807849338,6,CF_MÃ©dio,CF
0.4703851430507793,0.5,0.6875,0.911155429152338,0.8157159270633023,0.0,0.8942307692307693,0.8322147651006712,0.4060471648179369,8,CF_DifÃ­cil,CF
0.5167701290807313,0.75,0.6875,0.8003103872421938,0.8157159270633023,0.0,0.9884615384615384,0.8053691275167785,0.4634990524032945,8,CF_DifÃ­cil,CF
0.9379762479366412,1.0,0.6875,0.8139287438099234,0.8157159270633023,1.0,0.9673076923076924,0.8542665388302972,0.8542966813304418,8,CF_DifÃ­cil,CF
0.4442746258674876,0.5625,0.6944444444444444,0.7703238776024629,0.8100478882366771,0.0,0.7365384615384616,0.6768935762224353,0.3139759948826716,4,CF_FÃ¡cil,CF
