Desempenho,Acuracia,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y
0.6238800400037653,0.75,0.7216401200112957,0.4,0.6307692307692307,0.7871524448705657
0.6678516267861054,0.72,0.6585548803583164,0.625,0.946153846153846,0.9520613614573348
0.6504696053715853,0.8125,0.7389088161147559,0.4,1.0,0.8494726749760306
0.5074085680392407,0.6875,0.8347257041177223,0.0,0.9596153846153846,0.9434324065196548
0.931160992405862,1.0,0.7934829772175864,1.0,0.9557692307692308,0.9520613614573348
0.8512763226250705,0.75,0.8038289678752113,1.0,0.8442307692307692,0.9319271332694152
0.5635872751226979,0.44,0.8871254617317299,0.3636363636363636,0.953846153846154,0.9395973154362416
0.5314858431944031,0.75,0.8444575295832093,0.0,0.9173076923076924,0.9578139980824544
0.8799242424242424,0.8125,0.8272727272727273,1.0,0.925,0.9300095877277086
0.6572522007884322,0.8125,0.7592566023652966,0.4,0.8557692307692307,0.8887823585810163
0.4051636501707798,0.5,0.7154909505123395,0.0,0.8980769230769231,0.9271332694151486
0.5876982108242368,0.75,0.8130946324727105,0.1999999999999999,0.9673076923076924,0.8906999041227229
0.512294891823294,0.6875,0.8493846754698822,0.0,0.9576923076923076,0.9424736337488016
0.918087028584798,1.0,0.7542610857543938,1.0,0.9019230769230768,0.9319271332694152
0.8075189324907986,0.625,0.7975567974723957,1.0,0.8923076923076924,0.9319271332694152
0.4510048415500681,0.5,0.8530145246502043,0.0,0.8288461538461539,0.9415148609779482
0.5663214237683324,0.875,0.823964271304997,0.0,0.9903846153846154,0.9453499520613614
0.9257804182804182,0.9375,0.8398412548412547,1.0,0.9365384615384617,0.9175455417066156
0.4433408596267325,0.5625,0.7675225788801975,0.0,0.5615384615384615,0.7603068072866731
0.4507182768278854,0.375,0.8342976876265135,0.1428571428571429,0.675,0.6701821668264621
0.5586368791730955,0.625,0.8509106375192863,0.1999999999999999,0.7961538461538461,0.7027804410354745
0.5527027572983406,0.75,0.9081082718950216,0.0,0.5615384615384615,0.713326941514861
1.0,1.0,1.0,1.0,0.8211538461538461,0.6481303930968361
0.822996737099337,0.6875,0.781490211298011,1.0,0.7346153846153847,0.7909875359539789
0.6078579509760685,0.5625,0.7610738529282056,0.5,0.7634615384615384,0.7334611697027804
0.5499026512907877,0.375,0.774707953872363,0.5,0.675,0.7315436241610739
0.8613144840791426,0.8125,0.7714434522374274,1.0,0.7846153846153846,0.7459252157238735
0.4600157067606695,0.625,0.7550471202820085,0.0,0.5826923076923077,0.800575263662512
0.515821449443266,0.5,0.7617500626155123,0.2857142857142857,0.6596153846153846,0.697986577181208
0.6655897321957776,0.75,0.8467691965873326,0.4,0.7942307692307692,0.5896452540747843
0.5318694239650072,0.6875,0.9081082718950216,0.0,0.6519230769230769,0.7219558964525408
0.8988423152599347,0.875,0.8215269457798041,1.0,0.7076923076923077,0.6682646212847555
0.822996737099337,0.6875,0.781490211298011,1.0,0.6903846153846154,0.7861936720997124
0.440149683803976,0.5,0.8204490514119283,0.0,0.75,0.7679769894534996
0.511804986334174,0.75,0.7854149590025222,0.0,0.7769230769230769,0.710450623202301
0.6682794728493354,0.5625,0.7756717518813396,0.6666666666666667,0.698076923076923,0.6270373921380633
0.7741330080996827,0.875,0.8473990242990481,0.6,0.7442307692307693,0.710450623202301
0.515821449443266,0.5,0.7617500626155123,0.2857142857142857,0.6903846153846154,0.7027804410354745
0.8569524219849048,0.875,0.8958572659547143,0.8,0.8576923076923076,0.5848513902205177
0.8443694239650071,0.625,0.9081082718950216,1.0,0.45,0.5503355704697986
0.9430220883534136,0.9375,0.891566265060241,1.0,0.85,0.6960690316395014
0.8084404335756262,0.625,0.8003213007268788,1.0,0.7942307692307692,0.8322147651006712
0.6078579509760685,0.5625,0.7610738529282056,0.5,0.8442307692307692,0.8705656759348035
0.511804986334174,0.75,0.7854149590025222,0.0,0.8673076923076923,0.5714285714285714
0.7033652042283737,0.6875,0.7559289460184545,0.6666666666666667,0.5846153846153846,0.7698945349952061
0.7685546572168943,0.7551020408163265,0.7610882466238301,0.7894736842105263,0.8653846153846154,0.9300095877277086
0.74523459319014,0.5625,0.8160609224275623,0.8571428571428572,0.2634615384615384,0.0278044103547459
0.3958401750702753,0.3125,0.8750205252108261,0.0,0.9961538461538462,0.99712368168744
0.520666583436905,0.6875,0.8744997503107149,0.0,0.9846153846153848,0.9520613614573348
0.623540170974025,0.8125,0.7247871795887415,0.3333333333333333,0.8711538461538462,0.6922339405560882
0.9030346227496896,0.875,0.8341038682490691,1.0,0.8115384615384615,0.7027804410354745
0.6898445479250288,0.6875,0.8820336437750866,0.5,0.7269230769230769,0.9798657718120806
