Unnamed: 0,ID,Número da Trajetória,Overlap,Sequência Trajetória,N pontos trajetória,Blocos MATLAB,N blocos,Duração estimulação sensorial (s),Duração estimulação sensorial fórmula pretendida (s),Tempo 1,Tempo 2,Tempo 1 Corrigido,Tempo 3
76,ID_07,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-09 11:07:35.606001,2019-01-09 11:07:35.606001,2019-01-09 11:07:33.856001,2019-01-09 11:07:50.611995
77,ID_07,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-09 11:09:04.214000,2019-01-09 11:09:03.969000,2019-01-09 11:09:02.219000,2019-01-09 11:09:19.220999
78,ID_07,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-09 11:10:30.591001,2019-01-09 11:10:30.346997,2019-01-09 11:10:28.096997,2019-01-09 11:10:45.597005
79,ID_07,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-09 11:12:01.065002,2019-01-09 11:12:01.065002,2019-01-09 11:11:59.315002,2019-01-09 11:12:16.072002
80,ID_07,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-09 11:13:25.176002,2019-01-09 11:13:24.931998,2019-01-09 11:13:22.931998,2019-01-09 11:13:40.183002
81,ID_10,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-09 19:28:03.858003,2019-01-09 19:28:03.858003,2019-01-09 19:28:01.358003,2019-01-09 19:28:18.879999
82,ID_10,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-09 19:29:27.194998,2019-01-09 19:29:27.194998,2019-01-09 19:29:24.694998,2019-01-09 19:29:42.203003
83,ID_10,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-09 19:30:50.798004,2019-01-09 19:30:50.553005,2019-01-09 19:30:48.053005,2019-01-09 19:31:05.803998
84,ID_10,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-09 19:32:16.258997,2019-01-09 19:32:16.258997,2019-01-09 19:32:12.758997,2019-01-09 19:32:31.265001
85,ID_10,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-09 19:33:41.603002,2019-01-09 19:33:41.358003,2019-01-09 19:33:37.858003,2019-01-09 19:33:56.610002
86,ID_10,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-09 19:35:09.328004,2019-01-09 19:35:09.328004,2019-01-09 19:35:05.828004,2019-01-09 19:35:24.336996
87,ID_10,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-09 19:36:36.298997,2019-01-09 19:36:36.298997,2019-01-09 19:36:31.798997,2019-01-09 19:36:51.305001
88,ID_10,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-09 19:38:04.404997,2019-01-09 19:38:04.159997,2019-01-09 19:38:00.659997,2019-01-09 19:38:19.411996
89,ID_10,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-09 19:39:31.621995,2019-01-09 19:39:31.621995,2019-01-09 19:39:27.621995,2019-01-09 19:39:46.630001
90,ID_10,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-09 19:41:00.592001,2019-01-09 19:41:00.592001,2019-01-09 19:40:58.717001,2019-01-09 19:41:15.597995
91,ID_10,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-09 19:42:28.567998,2019-01-09 19:42:28.567998,2019-01-09 19:42:26.692998,2019-01-09 19:42:43.574997
92,ID_10,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-09 19:43:53.296999,2019-01-09 19:43:53.296999,2019-01-09 19:43:51.421999,2019-01-09 19:44:08.303003
93,ID_10,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-09 19:45:16.138996,2019-01-09 19:45:15.893000,2019-01-09 19:45:13.268000,2019-01-09 19:45:31.145995
94,ID_10,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-09 19:46:41.856998,2019-01-09 19:46:41.856998,2019-01-09 19:46:39.231998,2019-01-09 19:46:56.863998
95,ID_10,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-09 19:48:10.326997,2019-01-09 19:48:10.081001,2019-01-09 19:48:07.456001,2019-01-09 19:48:25.333001
96,ID_10,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-09 19:49:39.304004,2019-01-09 19:49:39.304004,2019-01-09 19:49:35.929004,2019-01-09 19:49:54.309998
97,ID_10,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-09 19:51:10.787002,2019-01-09 19:51:10.787002,2019-01-09 19:51:08.162002,2019-01-09 19:51:25.792996
98,ID_10,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-09 19:52:39.150996,2019-01-09 19:52:38.905001,2019-01-09 19:52:35.905001,2019-01-09 19:52:54.157000
99,ID_10,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-09 19:54:03.256002,2019-01-09 19:54:03.011002,2019-01-09 19:54:01.761002,2019-01-09 19:54:18.261996
100,ID_10,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-09 19:55:27.748000,2019-01-09 19:55:27.748000,2019-01-09 19:55:26.498000,2019-01-09 19:55:42.755000
101,ID_10,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-09 19:56:53.228999,2019-01-09 19:56:53.228999,2019-01-09 19:56:51.978999,2019-01-09 19:57:08.235003
102,ID_10,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-09 19:58:18.467995,2019-01-09 19:58:18.467995,2019-01-09 19:58:16.717995,2019-01-09 19:58:33.475005
103,ID_10,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-09 19:59:43.091002,2019-01-09 19:59:42.846003,2019-01-09 19:59:41.096003,2019-01-09 19:59:58.096996
104,ID_10,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-09 20:01:08.822996,2019-01-09 20:01:08.822996,2019-01-09 20:01:07.072996,2019-01-09 20:01:23.829995
105,ID_10,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-09 20:02:33.948997,2019-01-09 20:02:33.703998,2019-01-09 20:02:31.453998,2019-01-09 20:02:48.955997
106,ID_10,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-09 20:03:59.438003,2019-01-09 20:03:59.438003,2019-01-09 20:03:57.688003,2019-01-09 20:04:14.443996
107,ID_10,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-09 20:05:22.674998,2019-01-09 20:05:22.674998,2019-01-09 20:05:20.674998,2019-01-09 20:05:37.681002
108,ID_10,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-09 19:28:31.815998,2019-01-09 19:28:31.815998,2019-01-09 19:28:29.315998,2019-01-09 19:28:46.829999
109,ID_10,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-09 19:29:54.609001,2019-01-09 19:29:54.609001,2019-01-09 19:29:52.109001,2019-01-09 19:30:09.620004
110,ID_10,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-09 19:31:19.576002,2019-01-09 19:31:19.331002,2019-01-09 19:31:16.831002,2019-01-09 19:31:34.583001
111,ID_10,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-09 19:32:44.160999,2019-01-09 19:32:44.160999,2019-01-09 19:32:40.660999,2019-01-09 19:32:59.167002
112,ID_10,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-09 19:34:11.137996,2019-01-09 19:34:10.892001,2019-01-09 19:34:07.392001,2019-01-09 19:34:26.144996
113,ID_10,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-09 19:35:37.987002,2019-01-09 19:35:37.987002,2019-01-09 19:35:34.487002,2019-01-09 19:35:52.994002
114,ID_10,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-09 19:37:05.955998,2019-01-09 19:37:05.955998,2019-01-09 19:37:01.455998,2019-01-09 19:37:20.962997
115,ID_10,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-09 19:38:33.186997,2019-01-09 19:38:32.941997,2019-01-09 19:38:29.441997,2019-01-09 19:38:48.193997
116,ID_10,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-09 19:40:01.277004,2019-01-09 19:40:01.277004,2019-01-09 19:39:57.277004,2019-01-09 19:40:16.284004
117,ID_10,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-09 19:41:30.252995,2019-01-09 19:41:30.252995,2019-01-09 19:41:28.377995,2019-01-09 19:41:45.258999
118,ID_10,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-09 19:42:57.221996,2019-01-09 19:42:57.223002,2019-01-09 19:42:55.348002,2019-01-09 19:43:12.228996
119,ID_10,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-09 19:44:20.702000,2019-01-09 19:44:20.702000,2019-01-09 19:44:18.827000,2019-01-09 19:44:35.708004
120,ID_10,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-09 19:45:44.168999,2019-01-09 19:45:43.923003,2019-01-09 19:45:41.298003,2019-01-09 19:45:59.175003
121,ID_10,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-09 19:47:11.511001,2019-01-09 19:47:11.511001,2019-01-09 19:47:08.886001,2019-01-09 19:47:26.516995
122,ID_10,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-09 19:48:39.488003,2019-01-09 19:48:39.243004,2019-01-09 19:48:36.618004,2019-01-09 19:48:54.493997
123,ID_10,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-09 19:50:09.970001,2019-01-09 19:50:09.970001,2019-01-09 19:50:06.595001,2019-01-09 19:50:24.977001
124,ID_10,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-09 19:51:40.955003,2019-01-09 19:51:40.955003,2019-01-09 19:51:38.330003,2019-01-09 19:51:55.960997
125,ID_10,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-09 19:53:07.183997,2019-01-09 19:53:06.938997,2019-01-09 19:53:03.938997,2019-01-09 19:53:22.190001
126,ID_10,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-09 19:54:31.287996,2019-01-09 19:54:31.042997,2019-01-09 19:54:29.792997,2019-01-09 19:54:46.294000
127,ID_10,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-09 19:55:56.156999,2019-01-09 19:55:56.156999,2019-01-09 19:55:54.906999,2019-01-09 19:56:11.163999
128,ID_10,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-09 19:57:21.892995,2019-01-09 19:57:21.892995,2019-01-09 19:57:20.642995,2019-01-09 19:57:36.899995
129,ID_10,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-09 19:58:46.380004,2019-01-09 19:58:46.380004,2019-01-09 19:58:44.630004,2019-01-09 19:59:01.387004
130,ID_10,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-09 20:00:11.878002,2019-01-09 20:00:11.633002,2019-01-09 20:00:09.883002,2019-01-09 20:00:26.885001
131,ID_10,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-09 20:01:36.993000,2019-01-09 20:01:36.993000,2019-01-09 20:01:35.243000,2019-01-09 20:01:51.999999
132,ID_10,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-09 20:03:02.742997,2019-01-09 20:03:02.499003,2019-01-09 20:03:00.249003,2019-01-09 20:03:17.749997
133,ID_10,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-09 20:04:27.347004,2019-01-09 20:04:27.347004,2019-01-09 20:04:25.597004,2019-01-09 20:04:42.354004
134,ID_10,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-09 20:05:50.082997,2019-01-09 20:05:50.082997,2019-01-09 20:05:48.082997,2019-01-09 20:06:05.089997
135,ID_10,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-09 19:28:59.772998,2019-01-09 19:28:59.772998,2019-01-09 19:28:57.272998,2019-01-09 19:29:14.781004
136,ID_10,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-09 19:30:22.014998,2019-01-09 19:30:22.014998,2019-01-09 19:30:19.514998,2019-01-09 19:30:37.021998
137,ID_10,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-09 19:31:48.353999,2019-01-09 19:31:48.108999,2019-01-09 19:31:45.608999,2019-01-09 19:32:03.360003
138,ID_10,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-09 19:33:12.065997,2019-01-09 19:33:12.065997,2019-01-09 19:33:08.565997,2019-01-09 19:33:27.072997
139,ID_10,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-09 19:34:40.675001,2019-01-09 19:34:40.428996,2019-01-09 19:34:36.928996,2019-01-09 19:34:55.680995
140,ID_10,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-09 19:36:06.643002,2019-01-09 19:36:06.643002,2019-01-09 19:36:03.143002,2019-01-09 19:36:21.648996
141,ID_10,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-09 19:37:35.607999,2019-01-09 19:37:35.607999,2019-01-09 19:37:31.107999,2019-01-09 19:37:50.614003
142,ID_10,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-09 19:39:01.968998,2019-01-09 19:39:01.723998,2019-01-09 19:38:58.223998,2019-01-09 19:39:16.975001
143,ID_10,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-09 19:40:30.935001,2019-01-09 19:40:30.935001,2019-01-09 19:40:26.935001,2019-01-09 19:40:45.942000
144,ID_10,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-09 19:41:59.908004,2019-01-09 19:41:59.908004,2019-01-09 19:41:58.033004,2019-01-09 19:42:14.916000
145,ID_10,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-09 19:43:25.891002,2019-01-09 19:43:25.891002,2019-01-09 19:43:24.016002,2019-01-09 19:43:40.898997
146,ID_10,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-09 19:44:48.105996,2019-01-09 19:44:48.105996,2019-01-09 19:44:46.230996,2019-01-09 19:45:03.112995
147,ID_10,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-09 19:46:12.201003,2019-01-09 19:46:11.954998,2019-01-09 19:46:09.329998,2019-01-09 19:46:27.206997
148,ID_10,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-09 19:47:41.166000,2019-01-09 19:47:41.166000,2019-01-09 19:47:38.541000,2019-01-09 19:47:56.173000
149,ID_10,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-09 19:49:08.646998,2019-01-09 19:49:08.403005,2019-01-09 19:49:05.778005,2019-01-09 19:49:23.653002
150,ID_10,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-09 19:50:40.626996,2019-01-09 19:50:40.628002,2019-01-09 19:50:37.253002,2019-01-09 19:50:55.635998
151,ID_10,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-09 19:52:11.119002,2019-01-09 19:52:11.119002,2019-01-09 19:52:08.494002,2019-01-09 19:52:26.126002
152,ID_10,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-09 19:53:35.216001,2019-01-09 19:53:34.971997,2019-01-09 19:53:31.971997,2019-01-09 19:53:50.223001
153,ID_10,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-09 19:54:59.329999,2019-01-09 19:54:59.084999,2019-01-09 19:54:57.834999,2019-01-09 19:55:14.336998
154,ID_10,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-09 19:56:24.567999,2019-01-09 19:56:24.567999,2019-01-09 19:56:23.317999,2019-01-09 19:56:39.574003
155,ID_10,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-09 19:57:50.555996,2019-01-09 19:57:50.555996,2019-01-09 19:57:49.305996,2019-01-09 19:58:05.562996
156,ID_10,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-09 19:59:14.297002,2019-01-09 19:59:14.297002,2019-01-09 19:59:12.547002,2019-01-09 19:59:29.304998
157,ID_10,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-09 20:00:40.662004,2019-01-09 20:00:40.417004,2019-01-09 20:00:38.667004,2019-01-09 20:00:55.669003
158,ID_10,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-09 20:02:05.156003,2019-01-09 20:02:05.156003,2019-01-09 20:02:03.406003,2019-01-09 20:02:20.163003
159,ID_10,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-09 20:03:31.527995,2019-01-09 20:03:31.282995,2019-01-09 20:03:29.032995,2019-01-09 20:03:46.533999
160,ID_10,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-09 20:04:55.261005,2019-01-09 20:04:55.261005,2019-01-09 20:04:53.511005,2019-01-09 20:05:10.269000
161,ID_10,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-09 20:06:17.497000,2019-01-09 20:06:17.497996,2019-01-09 20:06:15.497996,2019-01-09 20:06:32.506002
162,ID_17,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-15 17:28:45.763002,2019-01-15 17:28:45.763002,2019-01-15 17:28:43.263002,2019-01-15 17:29:00.789998
163,ID_17,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-15 17:30:11.979996,2019-01-15 17:30:11.734001,2019-01-15 17:30:09.234001,2019-01-15 17:30:26.988002
164,ID_17,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-15 17:31:38.316995,2019-01-15 17:31:38.071995,2019-01-15 17:31:35.571995,2019-01-15 17:31:53.322999
